Periodo,F1_Score,Accuracy,Precision,Recall,Dropout,LR,Momentum
2020-39,0.6124401913875598,0.7272727272727273,0.7272727272727273,1.0,0.3382374548935926,0.01983010821733412,0.5076889063100609
2020-43,1.0,1.0,1.0,1.0,0.30935161934976413,0.009466082816417193,0.09691507917337248
2020-44,0.6805555555555556,0.7777777777777778,0.7777777777777778,1.0,0.4086957107929653,0.00540742201959154,0.19362892935390616
2020-45,0.5841784989858012,0.7058823529411765,0.7058823529411765,1.0,0.3805078407216348,0.0002888398680617011,0.6182601596762718
2020-51,0.728448275862069,0.8125,0.8125,1.0,0.14466861730870742,0.004774873771044541,0.7758592603205221
2021-01,1.0,1.0,1.0,1.0,0.17682224028868254,0.028648095387519862,0.6571774547266054
2021-02,0.728448275862069,0.8125,0.8125,1.0,0.41120889857709,0.0047274018441203144,0.13604878804819678
2021-03,0.8768115942028986,0.9166666666666666,0.9166666666666666,1.0,0.1064919437234992,0.001954579170975967,0.3554307795721609
2021-05,0.829654403567447,0.8840579710144928,0.8840579710144928,1.0,0.4540945635109851,0.0070576992134545906,0.8723724720202054
2021-07,0.9217638691322904,0.9473684210526315,0.9473684210526315,1.0,0.33996461434352354,0.00015666740421537218,0.610399389503402
2021-08,0.9518773135906927,0.967741935483871,0.967741935483871,1.0,0.26892766536942575,0.04571796775823343,0.680615762492437
2021-09,1.0,1.0,1.0,1.0,0.36509791837727124,0.03017759301780711,0.8154523614933976
2021-10,0.897783251231527,0.9310344827586207,0.9310344827586207,1.0,0.435012753937826,0.00021418168514895363,0.8150571843753064
2021-11,1.0,1.0,1.0,1.0,0.2808477644298947,0.028805200419056952,0.8398053092433837
2021-12,1.0,1.0,1.0,1.0,0.1309247698515267,0.005986098154001263,0.7722758825055674
2021-13,0.9547785547785548,0.9696969696969697,0.9696969696969697,1.0,0.1673810595118948,0.0005787843301832126,0.4369061798397247
2021-18,1.0,1.0,1.0,1.0,0.4903208534255431,0.001745422494553948,0.4697864968318205
2021-19,0.4245614035087719,0.5789473684210527,0.5789473684210527,1.0,0.3669262160490664,0.0016751439046538827,0.6844427627255266
2021-21,0.45,0.6,0.6,1.0,0.10863856721647124,0.00792893657441835,0.49251344153519655
2021-22,0.711111111111111,0.8,0.8,1.0,0.4837448512631318,0.033844423371947735,0.12027654114690767
2021-24,0.9701010101010101,0.98,0.98,1.0,0.13780877804960842,0.0013903883217925865,0.49437187962065365
2021-25,1.0,1.0,1.0,1.0,0.18958823506873668,0.001082264065937115,0.6696826715242485
2021-26,1.0,1.0,1.0,1.0,0.38624515887838395,0.0001302590759140121,0.8359847174919597
2021-28,1.0,1.0,1.0,1.0,0.3233023141809288,0.01877792960453933,0.8299508086153089
2021-29,0.8366013071895424,0.8888888888888888,0.8888888888888888,1.0,0.2087574061514651,0.0010624037739851069,0.3773144647196881
2021-31,1.0,1.0,1.0,1.0,0.18400056733763917,0.0022903915975040923,0.21770671949812825
2021-32,0.9291521486643437,0.9523809523809523,0.9523809523809523,1.0,0.11309027583028386,0.00019875629469547475,0.6993594655331788
2021-33,0.22857142857142856,0.4,0.4,1.0,0.16080539352126816,0.00021813253436126133,0.3213484370274953
2021-34,1.0,1.0,1.0,1.0,0.44669885826255074,0.06801322816394258,0.8972453260775851
2021-35,0.5333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4243575946612794,0.012771655533984409,0.48992381426392356
2021-36,0.6231306081754735,0.7352941176470589,0.7352941176470589,1.0,0.13770097160461126,0.000555050760275982,0.35810073503840123
2021-37,0.9043010752688173,0.9354838709677419,0.9354838709677419,1.0,0.39073380421119197,0.00041949613403965307,0.2977075369942236
2021-38,0.8941798941798941,0.9285714285714286,0.9285714285714286,1.0,0.20755861016602292,0.03910116068571628,0.5545138773403763
2021-39,0.8816666666666667,0.92,0.92,1.0,0.15953651401577737,0.02836304235330866,0.7823994361709296
2021-41,0.022222222222222223,0.1111111111111111,0.1111111111111111,1.0,0.29294477141726616,0.0011077723834461122,0.3364592081362705
2021-43,0.0,0.0,0.0,0.0,0.3907413538716309,0.00030972645995401506,0.17693320474585933
2021-44,0.5333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4049077006015076,0.00018056233206456313,0.46785039503141984
2021-45,1.0,1.0,1.0,1.0,0.37104313127741806,0.001100128485706236,0.5632037090593839
2021-46,0.8916332201296697,0.926829268292683,0.926829268292683,1.0,0.3407108992618689,0.0018059666314316858,0.2734920645203905
2021-47,0.9596445760829322,0.972972972972973,0.972972972972973,1.0,0.13213470019022303,0.07512377155709328,0.34964647765213697
2021-49,1.0,1.0,1.0,1.0,0.17196112788672396,0.01088512829935377,0.1136810380159923
2021-50,1.0,1.0,1.0,1.0,0.12565343716148292,0.00010803240717108878,0.7534544808187071
2022-01,0.9323467230443974,0.9545454545454546,0.9545454545454546,1.0,0.41228676734140346,0.00318459884269538,0.0481800616568685
2022-02,1.0,1.0,1.0,1.0,0.47336755167541433,0.0020295681977317605,0.6932731634611767
2022-03,0.0,0.0,0.0,0.0,0.25589399401258583,0.00010085363429858949,0.24328375786419582
2022-04,1.0,1.0,1.0,1.0,0.4079530283595877,0.051088969249576295,0.5171127737562619
2022-05,0.7363636363636363,0.8181818181818182,0.8181818181818182,1.0,0.2613943906028771,0.01016812179056424,0.4247663190029792
2022-06,0.728448275862069,0.8125,0.8125,1.0,0.4011611744068181,0.00022264327841955083,0.32685981572193357
2022-08,0.8526315789473683,0.9,0.9,1.0,0.13825327492899248,0.00010361135863281543,0.14158263135006852
2022-10,1.0,1.0,1.0,1.0,0.10316363483817224,0.0005196372367785345,0.6066239477996549
2022-11,1.0,1.0,1.0,1.0,0.33135875655877267,0.008731168388188286,0.31394242105823245
2022-13,1.0,1.0,1.0,1.0,0.29083453184454844,0.00018030160175476235,0.31284925989915696
2022-14,0.9447938504542278,0.9629629629629629,0.9629629629629629,1.0,0.3133319786397688,0.006202078786977514,0.16882415794378924
2022-15,1.0,1.0,1.0,1.0,0.4297764982233284,0.0034755172917991357,0.4619390214715449
2022-16,1.0,1.0,1.0,1.0,0.24430980839539324,0.004680153940025249,0.6996582018808315
2022-17,1.0,1.0,1.0,1.0,0.1215088690775203,0.03757617840320856,0.38190525098509664
2022-18,1.0,1.0,1.0,1.0,0.3872393138485509,0.005930109302449422,0.7370717690726694
2022-19,1.0,1.0,1.0,1.0,0.10417986504912298,0.002373527692820316,0.125086047836616
2022-20,0.5333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1734205449008242,0.0011100735061483874,0.12262341866274115
2022-22,0.9291521486643438,0.9523809523809523,0.9523809523809523,1.0,0.37565403245256046,0.06992670002944347,0.6157395457660682
2022-23,1.0,1.0,1.0,1.0,0.2550144082206363,0.005138809650620907,0.32905984587916687
2022-24,1.0,1.0,1.0,1.0,0.43389109899027445,0.0002954356149999324,0.6224442934365071
2022-26,1.0,1.0,1.0,1.0,0.43589060623911546,0.0010412562547158029,0.42433515488564894
2022-27,1.0,1.0,1.0,1.0,0.4977758614745418,0.005296161923932761,0.16365866739933102
2022-28,1.0,1.0,1.0,1.0,0.4407316729902431,0.006974990239157857,0.5688197045876505
2022-31,1.0,1.0,1.0,1.0,0.4318377156052967,0.007872407986138339,0.8107736029288798
2022-32,0.0,0.0,0.0,0.0,0.23995898390022377,0.0018227668129643276,0.5192137440090303
2022-33,1.0,1.0,1.0,1.0,0.42051294903491276,0.017194308084615372,0.36460616353629105
2022-34,0.9379432624113475,0.9583333333333334,0.9583333333333334,1.0,0.17788195682629568,0.0001364893518753292,0.13133517083862445
2022-35,1.0,1.0,1.0,1.0,0.2828275966899259,0.00032285263704572226,0.6479434351284631
2022-36,1.0,1.0,1.0,1.0,0.18875593118603384,0.03954919963586717,0.15344832722029764
2022-37,1.0,1.0,1.0,1.0,0.3747887290265909,0.007608781674618344,0.29347778015057074
2022-38,0.958528951486698,0.9722222222222222,0.9722222222222222,1.0,0.3361296797351536,0.0004973698654120289,0.3586557026218362
2022-39,0.8816666666666667,0.92,0.92,1.0,0.2999938563557817,0.00012023353102479403,0.5223048981169005
2022-40,0.9100378787878788,0.9393939393939394,0.9393939393939394,1.0,0.26435948197450143,0.00011416839257947894,0.6767697962024919
2022-41,0.7575757575757576,0.8333333333333334,0.8333333333333334,1.0,0.18029689565725487,0.004767139525117933,0.048776764993673206
2022-42,0.942684766214178,0.9615384615384616,0.9615384615384616,1.0,0.18106822239043346,0.08150602245078688,0.30278861300267945
2022-43,1.0,1.0,1.0,1.0,0.4183944761982791,0.0001666772161329589,0.026905984895881852
2022-44,0.8526315789473684,0.9,0.9,1.0,0.15557099175373273,0.0005718301584372044,0.09065240148476829
2022-45,0.0,0.0,0.0,0.0,0.26513330741090446,0.00043709994972407985,0.326163276175312
2022-46,1.0,1.0,1.0,1.0,0.383445988756132,0.002741278084852364,0.520333773303808
2022-47,0.7575757575757575,0.8333333333333334,0.8333333333333334,1.0,0.13237604999667485,0.005386977601650727,0.5719095318044533
2022-48,0.9447938504542278,0.9629629629629629,0.9629629629629629,1.0,0.37526516781419306,0.0035369167835335746,0.4486100677371814
2022-49,0.711111111111111,0.8,0.8,1.0,0.19437189641461727,0.005383688203173523,0.8838944841243639
2022-50,1.0,1.0,1.0,1.0,0.4253445142671758,0.0001727642701820754,0.407218626763525
2022-51,0.8861538461538461,0.9230769230769231,0.9230769230769231,1.0,0.22923502815443322,0.0698595394246565,0.26632408769743654
2023-01,0.9573498964803312,0.9714285714285714,0.9714285714285714,1.0,0.13491877533580274,0.03198187849017089,0.47066086396349444
2023-02,1.0,1.0,1.0,1.0,0.3889317200699772,0.0126553713005681,0.6429028390531976
2023-03,1.0,1.0,1.0,1.0,0.17611241912327924,0.00028060922159425686,0.7535610683632304
2023-04,0.8768115942028986,0.9166666666666666,0.9166666666666666,1.0,0.17010767056510467,0.01885888245425777,0.2351833180383974
2023-05,0.8768115942028986,0.9166666666666666,0.9166666666666666,1.0,0.47223449372685244,0.08334233512805879,0.6930305739942076
2023-06,0.9323467230443974,0.9545454545454546,0.9545454545454546,1.0,0.17803845312956113,0.002464044089736808,0.8732138032739585
2023-07,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.39053607819940905,0.006416034807505971,0.22871170303753752
2023-08,1.0,1.0,1.0,1.0,0.46099579407942115,0.0007311183603592714,0.5551092899353431
2023-09,1.0,1.0,1.0,1.0,0.15134377003856772,0.0005417739306735801,0.38858305523767295
2023-10,0.6805555555555556,0.7777777777777778,0.7777777777777778,1.0,0.3054293498136017,0.03943417810861095,0.8003689521242234
2023-11,0.9174603174603173,0.9444444444444444,0.9444444444444444,1.0,0.28351256229559996,0.0033706301284373587,0.4418356589066688
2023-12,0.0,0.0,0.0,0.0,0.47074633248551123,0.004616752324119572,0.4538694362123749
2023-13,0.6428571428571428,0.75,0.75,1.0,0.4924516437894628,0.0025848594408031194,0.5855950787788174
2023-15,0.0,0.0,0.0,0.0,0.3366974336992417,0.0009195379395900439,0.7822415069718731
2023-16,0.9011494252873563,0.9333333333333333,0.9333333333333333,1.0,0.3727835794909571,0.0005971158775702776,0.11548957879012173
2023-17,1.0,1.0,1.0,1.0,0.38898376532701506,0.00017641663476605782,0.6586643619152941
2023-18,0.4155844155844156,0.5714285714285714,0.5714285714285714,1.0,0.4008904142100217,0.04887511938611317,0.7057293466038184
2023-19,0.9256410256410256,0.95,0.95,1.0,0.2026276488107374,0.00033205870421394045,0.7667059180515763
2023-20,0.4981167608286252,0.6388888888888888,0.6388888888888888,1.0,0.4669220022246293,0.003008557630564727,0.6846913801622013
2023-21,0.907258064516129,0.9375,0.9375,1.0,0.4287332793162727,0.002153913698670452,0.17960365906844258
2023-22,0.8941798941798941,0.9285714285714286,0.9285714285714286,1.0,0.320280183291086,0.02610320213018423,0.7925956815720324
2023-24,0.1,0.25,0.25,1.0,0.40739758365410883,0.0003203881300197574,0.2532374794155645
2023-25,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1296885754117419,0.05267126517453708,0.6124536226255782
2023-26,0.6914285714285714,0.7857142857142857,0.7857142857142857,1.0,0.2538830881514334,0.008544726350387229,0.7583286745566754
2023-29,1.0,1.0,1.0,1.0,0.14742141916394957,0.014018770341892542,0.08376882305855203
2023-30,0.8272058823529411,0.8823529411764706,0.8823529411764706,1.0,0.36995910232029583,0.008341891981633758,0.6367485452158138
2023-31,1.0,1.0,1.0,1.0,0.13741408671104183,0.009298250515354755,0.40114186750124203
2023-33,0.8166666666666667,0.875,0.875,1.0,0.32924199176082236,0.02342176115434394,0.5225759988577985
2023-34,0.711111111111111,0.8,0.8,1.0,0.12533455051616374,0.01232043467670505,0.0470560351826676
2023-35,1.0,1.0,1.0,1.0,0.48162512567494464,0.008829585955374721,0.7169247521793455
2023-36,1.0,1.0,1.0,1.0,0.17002710231393459,0.00040706567597309506,0.8665432787086707
2023-37,1.0,1.0,1.0,1.0,0.14848559814642878,0.003221030409744402,0.5334204670633965
2023-38,1.0,1.0,1.0,1.0,0.1249041953895401,0.000700239096553258,0.03754595444538559
2023-39,0.9100378787878788,0.9393939393939394,0.9393939393939394,1.0,0.4995522040877256,0.00020406043118111755,0.7203429779615429
2023-40,1.0,1.0,1.0,1.0,0.4690608427634977,0.004074908521849588,0.413049617323176
2023-41,0.5764705882352941,0.7,0.7,1.0,0.28821278098371184,0.004708070952626903,0.014425118130988068
2023-43,1.0,1.0,1.0,1.0,0.41448359652443456,0.013868835855645498,0.38205035892098493
2023-44,1.0,1.0,1.0,1.0,0.3938733962589943,0.06925218460932835,0.715295777708747
2023-45,1.0,1.0,1.0,1.0,0.22717144500215591,0.0029496902222102177,0.2889734841681436
2023-49,1.0,1.0,1.0,1.0,0.37432399079752,0.0009317883155506632,0.6451223366661589
2023-50,1.0,1.0,1.0,1.0,0.32899088085919104,0.07744442015777765,0.33312590829602623
2024-00,0.9533730158730158,0.96875,0.96875,1.0,0.15657034405857673,0.005533410177029903,0.14781524404790714
2024-01,0.6428571428571428,0.75,0.75,1.0,0.40264969244439464,0.00017884583698308046,0.7669098557061093
2024-02,1.0,1.0,1.0,1.0,0.15923684697311935,0.0014672979362825272,0.22826443158878743
2024-03,0.2571428571428571,0.42857142857142855,0.42857142857142855,1.0,0.17727379503284163,0.07896429141573064,0.37370095212143345
2024-04,1.0,1.0,1.0,1.0,0.23212305585751933,0.00029295629197503836,0.13088977121344716
2024-05,1.0,1.0,1.0,1.0,0.17781321672871903,0.00015215624940073425,0.8002888508879473
2024-06,0.9502824858757062,0.9666666666666667,0.9666666666666667,1.0,0.47330772887790595,0.00021340097589826832,0.7164548251439781
2024-08,0.9323467230443974,0.9545454545454546,0.9545454545454546,1.0,0.46896614656937585,0.07803740000882148,0.20874211082378885
2024-10,1.0,1.0,1.0,1.0,0.1537426236712337,0.0009054847764296133,0.7789050070160519
2024-11,1.0,1.0,1.0,1.0,0.4651340315099246,0.02484518501267745,0.4482417335460527
2024-12,0.9043010752688173,0.9354838709677419,0.9354838709677419,1.0,0.236401584905203,0.00011781961772277182,0.42062700165377837
2024-13,0.5952380952380952,0.7142857142857143,0.7142857142857143,1.0,0.1496619722527567,0.022908832359698893,0.5789521093601067
2024-14,0.9256410256410256,0.95,0.95,1.0,0.3662576501573426,0.049614493561308017,0.5031127619239628
2024-16,1.0,1.0,1.0,1.0,0.47675558123033346,0.07613382159957505,0.17638964133877538
